,b,c,molecule,basis,Beta,beta_MRA,betaE,augmentation,polarization,mol_system,valence,Type
2354,0,2,PH3O,d-aug-cc-pCVQZ,42.47675877958047,47.1091477899948,-9.833310997398623,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
2355,0,2,S2H2,d-aug-cc-pCVQZ,15.797920994241242,15.85925858016578,-0.38676200160611734,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
2356,0,2,SCl2,d-aug-cc-pCVQZ,18.700818533325577,18.70270386836518,-0.010080547993874981,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
2357,0,2,SF2,d-aug-cc-pCVQZ,51.26152992076352,51.3960308144047,-0.26169509884309033,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
2358,0,2,SH2,d-aug-cc-pCVQZ,7.139827215907892,7.304971162065433,-2.2607063394737326,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
2359,0,2,SO2,d-aug-cc-pCVQZ,23.424050723207586,23.358336790267654,0.28132967483931515,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
2360,0,2,SiH3Cl,d-aug-cc-pCVQZ,24.452124940884595,24.452182712068485,-0.0002362618690131939,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
2361,0,2,SiH3F,d-aug-cc-pCVQZ,27.673638786621122,27.67974368670208,-0.022055479089891354,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
2362,0,2,SiH4,d-aug-cc-pCVQZ,7.908529060483871,9.61004909783801,-17.705633134974647,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
2363,0,2,SiO,d-aug-cc-pCVQZ,66.28501903915787,73.30005049445413,-9.570295529096544,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
2364,0,2,BF,d-aug-cc-pCVTZ,28.356870044771764,28.58497128674723,-0.797976110198928,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
2365,0,2,BH2Cl,d-aug-cc-pCVTZ,22.5616268250277,24.545007529651865,-8.080587069399426,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2366,0,2,BH2F,d-aug-cc-pCVTZ,25.612101605269814,25.54711964971319,0.254361182190474,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
2367,0,2,BH3,d-aug-cc-pCVTZ,6.7779540585167215,6.736475226082187,0.6157349510310255,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2368,0,2,BHF2,d-aug-cc-pCVTZ,17.237804975967155,17.25154008916631,-0.07961673640824155,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
2369,0,2,CH2BH,d-aug-cc-pCVTZ,57.284588681963,61.64813466825446,-7.078147635403561,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2370,0,2,CH2NH,d-aug-cc-pCVTZ,11.998991788956864,12.127042597693793,-1.0559112636520267,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2371,0,2,CH3BH2,d-aug-cc-pCVTZ,17.83611784119697,17.82231677479521,0.07743699416946291,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2372,0,2,CH3Cl,d-aug-cc-pCVTZ,7.203167752740853,7.424665178247177,-2.983264836713016,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2374,0,2,CH3NH2,d-aug-cc-pCVTZ,7.699009168971711,8.220348234880147,-6.342055725769839,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2375,0,2,CH3OH,d-aug-cc-pCVTZ,22.032360675609603,21.958912990385862,0.3344777824653608,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2376,0,2,CH3SH,d-aug-cc-pCVTZ,44.76027384110212,44.79578214533385,-0.07926707053921137,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2377,0,2,CO,d-aug-cc-pCVTZ,16.351396364314287,16.294178558441807,0.351154896623099,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2378,0,2,CS,d-aug-cc-pCVTZ,17.355558903292163,17.364916633296108,-0.05388871252052005,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2379,0,2,CSO,d-aug-cc-pCVTZ,50.18104351745929,50.712296873885954,-1.0475829121836395,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2380,0,2,ClCN,d-aug-cc-pCVTZ,7.64783913064798,7.31955647099025,4.485007540536363,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2381,0,2,ClF,d-aug-cc-pCVTZ,36.17876170020459,39.28407011779226,-7.904752252698068,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2382,0,2,FCN,d-aug-cc-pCVTZ,18.570640645570066,18.654301238103876,-0.4484788331975829,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
2383,0,2,FNO,d-aug-cc-pCVTZ,9.140220471885447,9.130847898870014,0.10264734578037557,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
2384,0,2,H2O,d-aug-cc-pCVTZ,7.838267782701676,8.000006612550363,-2.0217337020066,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2385,0,2,HBO,d-aug-cc-pCVTZ,19.01700934035353,20.589432221123396,-7.637038573393322,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2386,0,2,HBS,d-aug-cc-pCVTZ,26.658624220604842,27.093950657329327,-1.606729274110941,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2387,0,2,HCCCl,d-aug-cc-pCVTZ,39.34737793471788,39.06027664220908,0.7350211447262391,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2388,0,2,HCCF,d-aug-cc-pCVTZ,45.939045046274295,46.03959048862599,-0.2183890892264447,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
2389,0,2,HCHO,d-aug-cc-pCVTZ,30.973260873840843,30.972471493955002,0.0025486499712986193,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2390,0,2,HCHS,d-aug-cc-pCVTZ,42.55667842047512,42.41679065485396,0.3297933753626713,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2391,0,2,HCN,d-aug-cc-pCVTZ,4.622549163085337,4.645661278753184,-0.4974989410775552,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2393,0,2,HCOOH,d-aug-cc-pCVTZ,12.959518478500287,12.92486282705681,0.2681316769639507,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2394,0,2,HCP,d-aug-cc-pCVTZ,25.439757085079325,25.838016241013108,-1.5413689356755624,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2395,0,2,HCl,d-aug-cc-pCVTZ,3.7630386671918417,3.44172830442359,9.335727121611475,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2396,0,2,HF,d-aug-cc-pCVTZ,3.7679123407279778,4.249001307204441,-11.32240099951835,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
2397,0,2,HNC,d-aug-cc-pCVTZ,19.62399974867407,19.79010767970123,-0.8393482931754686,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2399,0,2,HNS,d-aug-cc-pCVTZ,64.11782729809498,64.08617257371608,0.04939400046474101,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2401,0,2,HOF,d-aug-cc-pCVTZ,12.78533979654154,12.803877948351934,-0.14478544613727162,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
2402,0,2,HOOH,d-aug-cc-pCVTZ,4.173459086193085,4.204907706234342,-0.7479027421845643,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2404,0,2,LiBH4,d-aug-cc-pCVTZ,56.94531188065851,56.51394797215319,0.7632875139388058,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2405,0,2,LiCN,d-aug-cc-pCVTZ,43.65528593749097,43.61280414789426,0.09740669151347131,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2406,0,2,LiCl,d-aug-cc-pCVTZ,76.74695908038218,76.13485901373141,0.803968214534123,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2407,0,2,LiH,d-aug-cc-pCVTZ,270.3092096227181,268.6129280635188,0.6314966191047116,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2408,0,2,LiH_s,d-aug-cc-pCVTZ,271.4379176353749,269.8199046040401,0.5996640736009496,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2410,0,2,N2H2,d-aug-cc-pCVTZ,11.062792349154437,10.925030975020974,1.260970101123202,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2412,0,2,NH2Cl,d-aug-cc-pCVTZ,23.742820905650145,23.70648153149721,0.15328877085641168,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2413,0,2,NH2F,d-aug-cc-pCVTZ,24.10656497226576,24.10892399493906,-0.009784852587360025,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
2414,0,2,NH2OH,d-aug-cc-pCVTZ,19.530630655737813,19.600460527920447,-0.3562664871223961,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2415,0,2,NH3,d-aug-cc-pCVTZ,11.228344455402226,11.30024458942574,-0.6362705997602423,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2416,0,2,NH3O,d-aug-cc-pCVTZ,22.520043137125352,22.691586591202306,-0.7559782273816951,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2417,0,2,NOCl,d-aug-cc-pCVTZ,58.89578986847507,59.36855462403406,-0.7963218214640561,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2419,0,2,NaCN,d-aug-cc-pCVTZ,74.64825212202658,73.10246722580169,2.1145454522761975,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2420,0,2,NaCl,d-aug-cc-pCVTZ,147.61988331869054,143.9598546579996,2.5423953569458155,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2421,0,2,NaH,d-aug-cc-pCVTZ,667.43355101299,653.7403738663057,2.0945894875210302,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2423,0,2,O3,d-aug-cc-pCVTZ,26.35623935563232,26.50097182480061,-0.5461402326115711,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
2424,0,2,OCl2,d-aug-cc-pCVTZ,32.1568027314392,32.26379372806673,-0.3316131931951246,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2425,0,2,OF2,d-aug-cc-pCVTZ,2.1681462550136055,2.17329743564452,-0.2370214286562531,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
2426,0,2,P2H4,d-aug-cc-pCVTZ,50.747463875574724,51.173645644296286,-0.8328149447938813,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2427,0,2,PH3,d-aug-cc-pCVTZ,17.79466989521156,18.12144765626742,-1.8032652095697417,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2428,0,2,PH3O,d-aug-cc-pCVTZ,42.907800387322176,47.1091477899948,-8.91832605718442,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2429,0,2,S2H2,d-aug-cc-pCVTZ,15.73157884639119,15.85925858016578,-0.8050800933044338,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2430,0,2,SCl2,d-aug-cc-pCVTZ,18.895585980947533,18.70270386836518,1.0313060290100888,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2431,0,2,SF2,d-aug-cc-pCVTZ,50.5668085240996,51.3960308144047,-1.6133975273294818,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2432,0,2,SH2,d-aug-cc-pCVTZ,6.997394965277578,7.304971162065433,-4.210505284197319,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2433,0,2,SO2,d-aug-cc-pCVTZ,23.540466385320048,23.358336790267654,0.7797198776938592,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2434,0,2,SiH3Cl,d-aug-cc-pCVTZ,25.099062412308403,24.452182712068485,2.6454885760388476,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2435,0,2,SiH3F,d-aug-cc-pCVTZ,27.881162507563104,27.67974368670208,0.7276758886961495,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2436,0,2,SiH4,d-aug-cc-pCVTZ,8.065610668227706,9.61004909783801,-16.071077409560367,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2437,0,2,SiO,d-aug-cc-pCVTZ,66.01926380485075,73.30005049445413,-9.932853579895196,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
2438,0,2,CH3SH,d-aug-cc-pV5Z,44.69981078477016,44.79578214533385,-0.21424195754039707,d-aug,V,Second-row,5,d-aug-cc-pVnZ
2439,0,2,FNO,d-aug-cc-pV5Z,9.125305574598915,9.130847898870014,-0.06069890039220682,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
2440,0,2,H2O,d-aug-cc-pV5Z,8.000292567403008,8.000006612550363,0.003574432703545726,d-aug,V,First-row,5,d-aug-cc-pVnZ
2441,0,2,OCl2,d-aug-cc-pV5Z,32.2276917171586,32.26379372806673,-0.1118963603983287,d-aug,V,Second-row,5,d-aug-cc-pVnZ
2442,0,2,BF,d-aug-cc-pVDZ,25.687229206711333,28.58497128674723,-10.13729225391725,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
2443,0,2,BH2Cl,d-aug-cc-pVDZ,24.63265122088629,24.545007529651865,0.3570733931474543,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2444,0,2,BH2F,d-aug-cc-pVDZ,25.644666962523324,25.54711964971319,0.3818329195136124,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
2445,0,2,BH3,d-aug-cc-pVDZ,7.685588003467764,6.736475226082187,14.089160065649995,d-aug,V,First-row,D,d-aug-cc-pVnZ
2446,0,2,BHF2,d-aug-cc-pVDZ,17.246115665466128,17.25154008916631,-0.031443127234691476,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
2447,0,2,CH2BH,d-aug-cc-pVDZ,57.35633449856687,61.64813466825446,-6.961768093686757,d-aug,V,First-row,D,d-aug-cc-pVnZ
2448,0,2,CH2NH,d-aug-cc-pVDZ,11.606698795115465,12.127042597693793,-4.2907724483237315,d-aug,V,First-row,D,d-aug-cc-pVnZ
2449,0,2,CH3BH2,d-aug-cc-pVDZ,18.382435262747375,17.82231677479521,3.142792797535173,d-aug,V,First-row,D,d-aug-cc-pVnZ
2450,0,2,CH3Cl,d-aug-cc-pVDZ,6.074715159133134,7.424665178247177,-18.181964933168086,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2452,0,2,CH3NH2,d-aug-cc-pVDZ,7.375480609936064,8.220348234880147,-10.277759540151662,d-aug,V,First-row,D,d-aug-cc-pVnZ
2453,0,2,CH3OH,d-aug-cc-pVDZ,21.865041814342426,21.958912990385862,-0.4274855321141575,d-aug,V,First-row,D,d-aug-cc-pVnZ
2454,0,2,CH3SH,d-aug-cc-pVDZ,43.508696596622755,44.79578214533385,-2.873229324438007,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2455,0,2,CO,d-aug-cc-pVDZ,16.29777070964206,16.294178558441807,0.022045610874876807,d-aug,V,First-row,D,d-aug-cc-pVnZ
2456,0,2,CS,d-aug-cc-pVDZ,16.313926276787893,17.364916633296108,-6.0523777839106305,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2457,0,2,CSO,d-aug-cc-pVDZ,49.415042537321895,50.712296873885954,-2.5580666160520007,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2458,0,2,ClCN,d-aug-cc-pVDZ,9.664155428865499,7.31955647099025,32.03198127055439,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2459,0,2,ClF,d-aug-cc-pVDZ,34.979179609424534,39.28407011779226,-10.958361736601184,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2460,0,2,FCN,d-aug-cc-pVDZ,17.982554607721763,18.654301238103876,-3.60102810503554,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
2461,0,2,FNO,d-aug-cc-pVDZ,9.138972196785707,9.130847898870014,0.08897637991207805,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
2462,0,2,H2O,d-aug-cc-pVDZ,7.16034565682425,8.000006612550363,-10.495753271114282,d-aug,V,First-row,D,d-aug-cc-pVnZ
2463,0,2,HBO,d-aug-cc-pVDZ,19.783144157853894,20.589432221123396,-3.916028643287714,d-aug,V,First-row,D,d-aug-cc-pVnZ
2464,0,2,HBS,d-aug-cc-pVDZ,30.14414616086306,27.093950657329327,11.25784697149217,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2465,0,2,HCCCl,d-aug-cc-pVDZ,42.92188064728314,39.06027664220908,9.886268959245294,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2466,0,2,HCCF,d-aug-cc-pVDZ,46.25786295690094,46.03959048862599,0.4740973278832063,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
2467,0,2,HCHO,d-aug-cc-pVDZ,31.000134768677867,30.972471493955002,0.08931568385901806,d-aug,V,First-row,D,d-aug-cc-pVnZ
2468,0,2,HCHS,d-aug-cc-pVDZ,40.65229281231771,42.41679065485396,-4.159904168361051,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2469,0,2,HCN,d-aug-cc-pVDZ,4.141925813916585,4.645661278753184,-10.84313802946461,d-aug,V,First-row,D,d-aug-cc-pVnZ
2471,0,2,HCOOH,d-aug-cc-pVDZ,13.093616511096236,12.92486282705681,1.3056516444117219,d-aug,V,First-row,D,d-aug-cc-pVnZ
2472,0,2,HCP,d-aug-cc-pVDZ,22.09326418210894,25.838016241013108,-14.49318718578736,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2473,0,2,HCl,d-aug-cc-pVDZ,4.666795001097496,3.44172830442359,35.59452078478567,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2474,0,2,HF,d-aug-cc-pVDZ,3.071354871782096,4.249001307204441,-27.715840741813228,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
2475,0,2,HNC,d-aug-cc-pVDZ,19.35571267274966,19.79010767970123,-2.195010830573341,d-aug,V,First-row,D,d-aug-cc-pVnZ
2477,0,2,HNS,d-aug-cc-pVDZ,61.67081719040752,64.08617257371608,-3.768918139915855,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2479,0,2,HOF,d-aug-cc-pVDZ,12.925382270485734,12.803877948351934,0.9489650137553828,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
2480,0,2,HOOH,d-aug-cc-pVDZ,4.159481549636868,4.204907706234342,-1.0803128099606856,d-aug,V,First-row,D,d-aug-cc-pVnZ
2482,0,2,LiBH4,d-aug-cc-pVDZ,59.01576315387461,56.51394797215319,4.426898617937945,d-aug,V,First-row,D,d-aug-cc-pVnZ
2483,0,2,LiCN,d-aug-cc-pVDZ,44.66679815911284,43.61280414789426,2.416707734830362,d-aug,V,First-row,D,d-aug-cc-pVnZ
2484,0,2,LiCl,d-aug-cc-pVDZ,79.73212778983832,76.13485901373141,4.7248643035618025,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2485,0,2,LiH,d-aug-cc-pVDZ,269.83325796013185,268.6129280635188,0.4543079536084336,d-aug,V,First-row,D,d-aug-cc-pVnZ
2486,0,2,LiH_s,d-aug-cc-pVDZ,270.90945933075403,269.8199046040401,0.40380813576849783,d-aug,V,First-row,D,d-aug-cc-pVnZ
2488,0,2,N2H2,d-aug-cc-pVDZ,10.726696353479147,10.925030975020974,-1.815414729672619,d-aug,V,First-row,D,d-aug-cc-pVnZ
2490,0,2,NH2Cl,d-aug-cc-pVDZ,22.22014967204888,23.70648153149721,-6.269727785093463,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2491,0,2,NH2F,d-aug-cc-pVDZ,23.903749540268446,24.10892399493906,-0.8510311564036849,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
2492,0,2,NH2OH,d-aug-cc-pVDZ,19.700965762587426,19.600460527920447,0.5127697613217386,d-aug,V,First-row,D,d-aug-cc-pVnZ
2493,0,2,NH3,d-aug-cc-pVDZ,10.820006554363651,11.30024458942574,-4.249802128278475,d-aug,V,First-row,D,d-aug-cc-pVnZ
2494,0,2,NH3O,d-aug-cc-pVDZ,21.053166826685832,22.691586591202306,-7.220384339064688,d-aug,V,First-row,D,d-aug-cc-pVnZ
2495,0,2,NOCl,d-aug-cc-pVDZ,57.157137352276834,59.36855462403406,-3.7248965984797335,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2497,0,2,NaCN,d-aug-cc-pVDZ,81.44000386225878,73.10246722580169,11.40527392967981,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2498,0,2,NaCl,d-aug-cc-pVDZ,161.5730628471225,143.9598546579996,12.234805481685123,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2499,0,2,NaH,d-aug-cc-pVDZ,718.4042860264866,653.7403738663057,9.891375038954695,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2501,0,2,O3,d-aug-cc-pVDZ,25.552743129066837,26.50097182480061,-3.5780902753399655,d-aug,V,First-row,D,d-aug-cc-pVnZ
2502,0,2,OCl2,d-aug-cc-pVDZ,31.62780842627981,32.26379372806673,-1.9712043386691627,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2503,0,2,OF2,d-aug-cc-pVDZ,2.1817037883666366,2.17329743564452,0.3868017595862918,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
2504,0,2,P2H4,d-aug-cc-pVDZ,49.81119870749977,51.173645644296286,-2.662399599721252,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2505,0,2,PH3,d-aug-cc-pVDZ,17.989628987173447,18.12144765626742,-0.7274179833440826,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2506,0,2,PH3O,d-aug-cc-pVDZ,45.030179327260335,47.1091477899948,-4.413088668048467,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2507,0,2,S2H2,d-aug-cc-pVDZ,14.33111221897614,15.85925858016578,-9.635673404687417,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2508,0,2,SCl2,d-aug-cc-pVDZ,18.199020908276463,18.70270386836518,-2.693102364416278,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2509,0,2,SF2,d-aug-cc-pVDZ,47.456883092999966,51.3960308144047,-7.664303369319167,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2510,0,2,SH2,d-aug-cc-pVDZ,8.519518081248828,7.304971162065433,16.626306829115386,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2511,0,2,SO2,d-aug-cc-pVDZ,23.8599172938644,23.358336790267654,2.1473297011700376,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2512,0,2,SiH3Cl,d-aug-cc-pVDZ,27.447055132149206,24.452182712068485,12.2478735552822,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2513,0,2,SiH3F,d-aug-cc-pVDZ,28.029252490876978,27.67974368670208,1.2626880079919618,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2514,0,2,SiH4,d-aug-cc-pVDZ,9.61677710945059,9.61004909783801,0.07001016898127699,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2515,0,2,SiO,d-aug-cc-pVDZ,62.34240110188403,73.30005049445413,-14.949033893774946,d-aug,V,Second-row,D,d-aug-cc-pVnZ
2516,0,2,BF,d-aug-cc-pVQZ,28.29512635322419,28.58497128674723,-1.0139766474329777,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
2517,0,2,BH2Cl,d-aug-cc-pVQZ,22.416536518670146,24.545007529651865,-8.671706490252232,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
2518,0,2,BH2F,d-aug-cc-pVQZ,25.534855429497558,25.54711964971319,-0.0480062738335684,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
2519,0,2,BH3,d-aug-cc-pVQZ,6.75175015672656,6.736475226082187,0.22674960022463458,d-aug,V,First-row,Q,d-aug-cc-pVnZ
2520,0,2,BHF2,d-aug-cc-pVQZ,17.219386477201738,17.25154008916631,-0.18638111031468216,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
2521,0,2,CH2BH,d-aug-cc-pVQZ,57.21625430543115,61.64813466825446,-7.188993449148904,d-aug,V,First-row,Q,d-aug-cc-pVnZ
2522,0,2,CH2NH,d-aug-cc-pVQZ,12.027212359474886,12.127042597693793,-0.8232034926461911,d-aug,V,First-row,Q,d-aug-cc-pVnZ
2523,0,2,CH3BH2,d-aug-cc-pVQZ,17.799259353132218,17.82231677479521,-0.12937387408352444,d-aug,V,First-row,Q,d-aug-cc-pVnZ
2524,0,2,CH3Cl,d-aug-cc-pVQZ,7.265191665036263,7.424665178247177,-2.1478882802438055,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
2526,0,2,CH3NH2,d-aug-cc-pVQZ,7.674322756538288,8.220348234880147,-6.642364322535538,d-aug,V,First-row,Q,d-aug-cc-pVnZ
2527,0,2,CH3OH,d-aug-cc-pVQZ,21.964840778718372,21.958912990385862,0.026994907876840276,d-aug,V,First-row,Q,d-aug-cc-pVnZ
2528,0,2,CH3SH,d-aug-cc-pVQZ,44.397908267410905,44.79578214533385,-0.8881949569093345,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
2529,0,2,CO,d-aug-cc-pVQZ,16.2484909514793,16.294178558441807,-0.2803922075521622,d-aug,V,First-row,Q,d-aug-cc-pVnZ
2530,0,2,CS,d-aug-cc-pVQZ,17.21486925621375,17.364916633296108,-0.8640834865550276,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
2531,0,2,CSO,d-aug-cc-pVQZ,50.15213125196271,50.712296873885954,-1.1045952489911794,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
2532,0,2,ClCN,d-aug-cc-pVQZ,7.621404529747593,7.31955647099025,4.123857230334437,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
2533,0,2,ClF,d-aug-cc-pVQZ,36.730136864225834,39.28407011779226,-6.5011930940672,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
2534,0,2,FCN,d-aug-cc-pVQZ,18.59208690564815,18.654301238103876,-0.33351199630381667,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
2535,0,2,FNO,d-aug-cc-pVQZ,9.116473299920354,9.130847898870014,-0.15742896069311024,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
2536,0,2,H2O,d-aug-cc-pVQZ,8.00142792670301,8.000006612550363,0.01776641222293265,d-aug,V,First-row,Q,d-aug-cc-pVnZ
2537,0,2,HBO,d-aug-cc-pVQZ,18.926864299887857,20.589432221123396,-8.074860459385828,d-aug,V,First-row,Q,d-aug-cc-pVnZ
2538,0,2,HBS,d-aug-cc-pVQZ,26.482350431054094,27.093950657329327,-2.2573312914400887,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
2539,0,2,HCCCl,d-aug-cc-pVQZ,39.69226049598994,39.06027664220908,1.6179707572729496,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
2540,0,2,HCCF,d-aug-cc-pVQZ,46.03378187888707,46.03959048862599,-0.012616553877375888,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
2541,0,2,HCHO,d-aug-cc-pVQZ,30.941157221652198,30.972471493955002,-0.10110356323652143,d-aug,V,First-row,Q,d-aug-cc-pVnZ
2542,0,2,HCHS,d-aug-cc-pVQZ,41.99666932383979,42.41679065485396,-0.990459967687574,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
2543,0,2,HCN,d-aug-cc-pVQZ,4.659673078289219,4.645661278753184,0.3016104424168463,d-aug,V,First-row,Q,d-aug-cc-pVnZ
2545,0,2,HCOOH,d-aug-cc-pVQZ,12.941011830138148,12.92486282705681,0.12494525704003655,d-aug,V,First-row,Q,d-aug-cc-pVnZ
2546,0,2,HCP,d-aug-cc-pVQZ,25.516747848807835,25.838016241013108,-1.2433941878839676,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
